netflix_id,title,image,rating,url,content_type,show_type,season_number,year,tv_rating,description,genre,cast,director,duration,language,Awards,updated_db,item_category
81599079,Private Alexandria (2005),,,https://www.netflix.com/title/81599079,,,,,,"A woman accused of her husband's murder hires a young lawyer. As the attorney searches for the real killer, he finds a host of surprises.",Thriller,"Ahmed Ezz, Ghada Adel, Khaled Saleh, Nour, Mohamed Ragab, Riham Abdel Ghafour",Sandra Nashaat,"90 mins / 1h 30m
",Arabic,,"Jan 25, 2023",What’s New on Netflix
81599080,The Hostage (2006),,"6.1/10
",https://www.netflix.com/title/81599080,,,,,,"A young man travels to Ukraine, looking for new opportunities, but gets caught up in the kidnapping of an Egyptian scientist.","Action, Mystery, Thriller","Ahmed Ezz, Yasmin Abdulaziz, Nour",Sandra Nashaat,"96 min / 1h 36m
",Arabic,1 win,"Jan 25, 2023",What’s New on Netflix
81599081,About Love and Passion (),,,https://www.netflix.com/title/81599081,,,,,,"Omar decides to leave Alia for a more socially acceptable pairing. But when neither finds happiness in a traditional marriage, things escalate.","Drama, Romantic","Ahmed El Sakka, Mona Zaki, Menna Shalaby, Khaled Saleh, Ghada Abdelrazek, Tarek Lotfy",Kamlah Abu-Zikri,"103 mins / 1h 43m
",Arabic,,"Jan 25, 2023",What’s New on Netflix
81599083,Katkout (2006),,"4.8/10
",https://www.netflix.com/title/81599083,,,,,,Katkout is about to be sacrificed to end a family vendetta when two government agents step in and send him on a top-secret mission.,Comedy,"Muhammad Sad, Hassan Hosny, Thoria Ibrahim",Ahmed Awad,"124 min / 2h 4m
",Arabic,,"Jan 25, 2023",What’s New on Netflix
81599084,Lion & Four Cats (2007),,"3.6/10
",https://www.netflix.com/title/81599084,,,,,,"After a famous girl band witnesses a murder in Cairo, its members become targets themselves, so a police officer helps them go undercover as non-celebrities.",Comedy,"Hani Ramzi, 4 Cats, Maya Diab, Raya Chammai",Sameh Abdulaziz,"105 min / 1h 45m
",Arabic,,"Jan 25, 2023",What’s New on Netflix
81599085,The Island (2007),,"7.8/10
",https://www.netflix.com/title/81599085,,,,,,"Conflict and corruption plague an insular island in Upper Egypt where one wealthy family rules over the land, trading in drugs and arms.","Action, Biography, Drama","Mahmoud Yassine, Ahmed el-Sakka, Hind Sabri",Sharif Arafah,"92 min / 1h 32m
",Arabic,2 wins,"Jan 25, 2023",What’s New on Netflix
81599086,The Ghost (2007),,"6.5/10
",https://www.netflix.com/title/81599086,,,,,,"A young man sets out to find the truth behind a murder and clear his name after he wakes up next to a dead body, unable to remember anything.","Action, Crime, Mystery","Ahmed Ezz, Zeina, Mahmoud Abdulmoghni",Amr Arafa,"132 min / 2h 12m
",Arabic,,"Jan 25, 2023",What’s New on Netflix
81599091,Taymour and Shafika (2007),,"5.8/10
",https://www.netflix.com/title/81599091,,,,,,Neighbors and childhood sweethearts Taymour and Shafika's love is put to test when she's appointed to be a minister and he becomes her bodyguard.,"Action, Comedy, Romance","Ahmed el-Sakka, Mona Zaki, Hala Fakher",Khalid Marie,"99 min / 1h 39m
",Arabic,,"Jan 25, 2023",What’s New on Netflix
81599092,Transit Prisoner (2008),,"6.5/10
",https://www.netflix.com/title/81599092,,,,,,"To escape a life behind bars, Ali makes a deal with a government general, unaware that one mission is not going to be enough to keep him off the hook.","Mystery, Thriller","Ahmed Ezz, Nour El-Sherif, Salah Abdullah","Roudaina Hatoum, Sandra Nashaat","114 min / 1h 54m
",Arabic,,"Jan 25, 2023",What’s New on Netflix
81599093,Encrypted Letter (2008),,"5.9/10
",https://www.netflix.com/title/81599093,,,,,,A young man and his friends set out for the adventure of a lifetime after he inherits a clue to finding ancient treasures from his grandfather.,Comedy,"Hesham Maged, Ahmed Fahmy, Shikoo",Amir Ramses,"89 mins / 1h 29m
",Arabic,,"Jan 25, 2023",What’s New on Netflix
81599094,The Deal (2012),,"7.0/10
",https://www.netflix.com/title/81599094,,,,,,"Determined to avenge the death of his brother, a police officer pursues a vendetta against a dangerous drug kingpin.","Action, Crime, Drama","Ahmed el-Sakka, Ahmed Ezz, Hanan Turk",Sandra Nashaat,"115 min / 1h 55m
",Arabic,,"Jan 25, 2023",What’s New on Netflix
81599095,Female Cousins (2012),,"6.1/10
",https://www.netflix.com/title/81599095,,,,,,Three young female cousins living with their grandmother pay a steep price for trying to sell the family palace when a curse transforms them into men.,"Comedy, Fantasy","Ahmed Fahmy, Hesham Maged, Shikoo",Ahmad Samir Farag,"90 min / 1h 30m
",Arabic,,"Jan 25, 2023",What’s New on Netflix
81599096,Excuse My French (2014),,"7.6/10
",https://www.netflix.com/title/81599096,,,,,,"Assumed to be Muslim like many of his new public school peers, a young boy goes along with the misunderstanding, hoping to blend in with the crowd.","Comedy, Drama","Ahmad Dash, Ahmed Helmy, Kinda Alloush","Amr Salama, Rami Gheit","99 min / 1h 39m
",Arabic,2 wins,"Jan 25, 2023",What’s New on Netflix
81599270,T-Rex Ranch (Season 1),,"5.7/10
",https://www.netflix.com/title/81599270,,,,,,The park rangers at T-Rex Ranch go on action-packed adventures to protect their dinosaur friends from the scheming Dino Master.,Family,"Jett Automo, Perry Laylon Ojeda, Maliyah Monae Kellam",,"10 mins
",English,,"Jan 25, 2023",What’s New on Netflix
81599290,Arpo (Season 1),,"5.7/10
",https://www.netflix.com/title/81599290,,,,,,"A nanny robot named Arpo starts working for the wacky Dilovely family -- and soon has his hands full with trouble magnet, Baby Daniel!",Animation,,,"32 mins
",English,,"Jan 25, 2023",What’s New on Netflix
81599297,Gecko's Garage (Season 1),,"7.1/10
",https://www.netflix.com/title/81599297,,,,,,"Gecko and his goofy robotic helpers, the Mechanicals, are ready to solve every vehicle's problems in this cheerful, preschool-friendly animated series.",Animation,"Christian Hughes, Jared DeBusk",,"53 mins
",English,,"Jan 25, 2023",What’s New on Netflix
81599853,No Regrets in Life (Season 1 - New Episodes Weekly),,,https://www.netflix.com/title/81599853,Netflix Original,,,,,"An ill-fated college couple accidentally becomes a viral sensation after a fight. Now, they must figure out how they feel - with the world watching.","Drama, Romance","Liu Kuan-ting, Annie Chen, Shih Ming-shuai, Summer Meng, JC Lin, Aggie Hsieh",Fung Kai,"71 mins / 1h 11m
",Mandarin,,"Jan 25, 2023",What’s New on Netflix
81599888,Incantation (2022),,"7.7/10
",https://www.netflix.com/title/81599888,Netflix Original,,,,,"Six years ago, Li Ronan was cursed after breaking a religious taboo. Now, she must protect her daughter from the consequences of her actions.",Horror,"Hsuan-yen Tsai, Ying-Hsuan Kao, Sean Lin",Kevin Ko,"110 min / 1h 50m
",Chinese,,"Jan 25, 2023",What’s New on Netflix
81600604,"From Meir, to Meir (2021)",,,https://www.netflix.com/title/81600604,,,,,,"To uncover the beauty and complexities of her ancestral village, an Egyptian filmmaker interviews the residents of Meir over the span of 12 years.",Documentary,,Maggie Morgan,"62 min / 1h 2m
",Arabic,,"Jan 25, 2023",What’s New on Netflix
81600613,Sleepless Nights (2012),,"

",https://www.netflix.com/title/81600613,,,,,,"This film follows a former militia intelligence officer and the mother of a missing fighter navigating life, pain and loss after the Lebanon Civil War.",Documentary,,Eliane Raheb,"128 min / 2h 8m
",Arabic,,"Jan 25, 2023",What’s New on Netflix
81600662,The Road (2015),,,https://www.netflix.com/title/81600662,,,,,,"Tired of Beirut's constant transformation, a young married couple takes a nostalgic road trip to Lebanon's untouched mountains and deserted villages.",Drama,"Guy Chartouni, Rana Salem",Rana Salem,"96 min / 1h 36m
",Arabic,1 win & 2 nominations,"Jan 25, 2023",What’s New on Netflix
81600675,Trapped (2021),,,https://www.netflix.com/title/81600675,,,,,,"Against the backdrop of the 2011 Egyptian Revolution, several stories of confined women attempting to escape become intertwined. Inspired by real events.",Drama,"Usamah Abul-Ata, Ossama Mohamed Attia, Habiba Effat",Manal Khaled,"77 min / 1h 17m
",Arabic,1 nomination,"Jan 25, 2023",What’s New on Netflix
81600700,"Chaos, Disorder (2012)",,"6.2/10
",https://www.netflix.com/title/81600700,,,,,,"In a deprived Cairo neighborhood where survival is for the fittest, a young woman gets caught in a risky love triangle with two competitive men.","Drama, Family, Fantasy","Ayten Amer, Muhammad Farrag, Ramsi Lehner",Nadine Khan,"77 min / 1h 17m
",Arabic,2 wins & 1 nomination,"Jan 25, 2023",What’s New on Netflix
81600702,Coming Forth by Day (2012),,"6.5/10
",https://www.netflix.com/title/81600702,,,,,,"Days before Egypt's revolution, this film follows 24 hours in the life of a woman in Cairo exhausted from family commitments and yearning for a change.",Drama,"Donia Maher, Salma Al-Naggar, Ahmad Lutfi",Hala Lotfy,"96 min / 1h 36m
",Arabic,3 wins & 5 nominations,"Jan 25, 2023",What’s New on Netflix
81600709,Aya (2017),,"7.8/10
",https://www.netflix.com/title/81600709,,,,,,"Aya enjoys flying kites with her friends, but her childhood is constrained by the fanatic beliefs of her father, who considers attending school a sin.","Short, Drama, Family","May Berhouma, Afef Ben Mahmoud, Ghanem Zrelli",Moufida Fedhila,"24 min
",Arabic,1 win & 1 nomination,"Jan 25, 2023",What’s New on Netflix
81600910,The Room (2019),,,https://www.netflix.com/title/81600910,,,,,,"Being the only next of kin, a woman receives a sudden call to pick up her late estranged father's belongings.","Short, Drama","Marie Montoya, Yves Roux, Lounès Tazairt",Latifa Said,"18 min
",French,1 nomination,"Jan 25, 2023",What’s New on Netflix
81601418,Like a Rolling Stone: The Life & Times of Ben Fong-Torres (2021),,8.0/10,https://www.netflix.com/title/81601418,Recommended,,,,,The life of rock journalist Ben Fong-Torres takes center stage in this documentary on how the legendary Rolling Stone writer and editor defined an era.,Documentary,"Steve Martin, Cameron Crowe, Elton John",Suzanne Kai,"102 min / 1h 42m
",TV-MA,1 win & 3 nominations,"Jan 25, 2023",What’s New on Netflix
81602430,Godse (2022),,"8.2/10
",https://www.netflix.com/title/81602430,,,,,,"When several high-profile officials are held hostage by a man who calls himself Godse, a police investigator is pulled in to lead a negotiation.",Action,"Satyadev Kancharana, Aishwarya Lekshmi, Adithya Menon",Gopi Ganesh,"145 min / 2h 25m
",Telugu,,"Jan 25, 2023",What’s New on Netflix
81602972,Kaapa (2022),,,https://www.netflix.com/title/81602972,,,,,,"When a young woman's name appears on a fugitive watchlist, her husband finds himself caught in the crosshairs of a hardened gangster and a merciless war.","Action, Crime, Thriller","Asif Ali, Aparna Balamurali, Anna Ben",Shaji Kailas,"136 min / 2h 16m
",Malayalam,,"Jan 25, 2023",What’s New on Netflix
81602975,Padavettu (2022),,"9.0/10
",https://www.netflix.com/title/81602975,,,,,,"In North Kerala, the people of a small village are torn between oppression and their aspirations until a young man sets out to fight for their freedom.","Action, Drama, Thriller","Nivin Pauly, Shine Tom Chacko, Remya Suresh",Liju Krishna,"145 min / 2h 25m
",Malayalam,,"Jan 25, 2023",What’s New on Netflix
81602987,Super Senior Heroes (2022),,,https://www.netflix.com/title/81602987,,,,,,"To impress his grandson, a widower forms a pretend superhero league with his friends, but they must unexpectedly take real action when trouble arises.",Drama,"Ambika, Bhagyaraj, Chinni Jayanth",Karthik Kumar,"139 mins / 2h 19m
",Tamil,,"Jan 25, 2023",What’s New on Netflix
81603280,Dirty Daddy: The Bob Saget Tribute (2022),,,https://www.netflix.com/title/81603280,Netflix Original,,,,,"Bob Saget's friends and family honor the late comedian during a night of laughter and music with Jim Carrey, Chris Rock, Jeff Ross, John Stamos and more.","Comedy, Stand-up","John Stamos, Jeff Ross, Chris Rock, Jim Carrey, John Mayer, Darren Criss",Mike Binder,"83 mins / 1h 23m
",English,,"Jan 25, 2023",What’s New on Netflix
81603422,High: Confessions of an Ibiza Drug Mule (Season 1),,"6.6/10
",https://www.netflix.com/title/81603422,Netflix Original Documentary,,,,,"Arrested for smuggling cocaine, Michaella McCollum offers a first-hand account of her shocking journey through the illicit world of drug trafficking.",Documentary,"Tatiana Penfold, Sade Giliberti, Michaella McCollum",,"31 mins
",English,,"Jan 25, 2023",What’s New on Netflix
81604708,All That (Seasons 1-2),,"7.5/10
",https://www.netflix.com/title/81604708,,,,,,A cast of multi-talented kids feature in hilariously wacky skits like Good Burger and Ask Ashley in this sketch comedy series.,"Comedy, Family, Music","Amanda Bynes, Nick Cannon, Kenan Thompson",,"30 min
",English,9 wins & 14 nominations,"Jan 25, 2023",What’s New on Netflix
81604755,Kenan and Kel (Seasons 1-2),,"7.8/10
",https://www.netflix.com/title/81604755,,,,,,"Aw, here it goes! Best friends Kenan and Kel always end up in wacky situations together -- but in their case, two heads may not be better than one.","Comedy, Family","Kenan Thompson, Kel Mitchell, Ken Foree",,"30 min
",English,3 wins & 7 nominations,"Jan 25, 2023",What’s New on Netflix
81604781,Santiago of the Seas (),,"6.3/10
",https://www.netflix.com/title/81604781,,,,,,"Sail the oceans with Santiago, a brave and bilingual young pirate, as he and cousin Tomas, mermaid Lorelai and more friends protect their island home.","Animation, Short, Action","Dave Droxler, Sil Van Der Zwan, Hunter Jones",,"30 min
",Spanish,2 wins & 2 nominations,"Jan 25, 2023",What’s New on Netflix
81604793,Danger Force (Season 1(ish)),,"3.4/10
",https://www.netflix.com/title/81604793,,,,,,Captain Man has a new crew of sidekicks: Danger Force! The clever kids train up their powers and learn life lessons at Swellview Academy for the Gifted.,"Action, Comedy, Family","Cooper Barnes, Michael D. Cohen, Havan Flores",,"30 min
",English,3 wins & 5 nominations,"Jan 25, 2023",What’s New on Netflix
81604831,LOL Surprise! Winter Fashion Show (),,,https://www.netflix.com/title/81604831,,,,,,"When Neonlicious' debut fashion collection mysteriously goes missing, she'll need to use all of her creativity to whip up new designs for the big show.","Kids, Animation","Ruby Barrios, Nerida Bronwen, Alex Cazares, Randi DeMarco, Paris Dunbar, Sabrina Fest",John Kafka,"60 mins / 1h 0m
",English,,"Jan 25, 2023",What’s New on Netflix
81604836,LOL House of Surprises (Season 1),,,https://www.netflix.com/title/81604836,,,,,,Royal Bee surprises her BFFs by buying their favorite diner to turn into a fun-filled hangout spot. This project will be full of unexpected twists!,"Kids, Family","Paris Dunbar, Sonya Krueger, Sabrina Fest, Frankie Kevich, Brenna Larsen, Reese Warren",,"15 mins
",English,,"Jan 25, 2023",What’s New on Netflix
81605060,Pokemon: The Arceus Chronicles (2022),,,https://www.netflix.com/title/81605060,Netflix Original,,,,,"While investigating the legend of the mythical Pokemon Arceus, Ash, Goh and Dawn uncover a plot by Team Galactic that threatens the world.","Animation, Action, Fantasy","Sarah Natochenny, Zeno Robinson, James Carter Cathcart, Michele Knotz, Cherami Leigh, Rodger Parsons",Daiki Tomiyasu,"64 mins / 1h 4m
",Japanese,,"Jan 25, 2023",What’s New on Netflix
81605073,Krishna Vrinda Vihari (2022),,"9.0/10
",https://www.netflix.com/title/81605073,,,,,,The son of a deeply religious and traditional family tells an elaborate lie to win their permission to marry a woman who cannot have children.,"Comedy, Drama, Romance","Imam Hossain Saju, Satya Akkala, Brahmaji",Aneesh Krishna,"139 min / 2h 19m
",Telugu,,"Jan 25, 2023",What’s New on Netflix
81605075,Who Rules the World (Season 1 - New Episodes Weekly),,,https://www.netflix.com/title/81605075,Netflix Original,,,,,Love blooms between a beloved prince and a fearless princess as they venture through the war-ridden martial arts world in a fight for justice.,"Drama, Fantasy","Yang Yang, Zhao Lusi, Zhang Fengyi, Carman Lee, Xuan Lu, Lai Yi",,"44 mins
",Mandarin,,"Jan 25, 2023",What’s New on Netflix
